pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT4G19660-AT5G45110,3-4,3-4,+IR,25,95,15,174,17,227,1,91,4,159,13,175,IR,AT4G19660,AT5G45110,AT4G19660-AT5G451103-4+IR,496,57,425,18,both,0.0725664136622391
AT1G14360-AT2G02810,6-7,6-7,+IR,2,145,3,152,1,242,13,83,3,90,7,102,IR,AT1G14360,AT2G02810,AT1G14360-AT2G028106-7+IR,539,6,275,23,both,0.0725046382189239
AT3G01560-AT5G14540,1-2,1-2,+IR,6,102,6,117,20,154,1,98,2,150,3,197,IR,AT3G01560,AT5G14540,AT3G01560-AT5G145401-2+IR,373,32,445,6,both,0.0723077386510829
AT3G46820-AT5G59160,1-2,1-2,+IR,14,141,14,113,21,241,12,425,9,364,17,627,IR,AT3G46820,AT5G59160,AT3G46820-AT5G591601-2+IR,495,49,1416,38,both,0.0721537407978086
AT1G20950-AT1G76550,16-17,16-17,+IR,4,288,4,204,8,417,5,71,9,82,11,126,IR,AT1G20950,AT1G76550,AT1G20950-AT1G7655016-17+IR,909,16,279,25,both,0.0720039745910075
AT1G18360-AT1G73480,5-6,5-6,+IR,14,425,6,322,29,693,27,412,55,642,87,548,IR,AT1G18360,AT1G73480,AT1G18360-AT1G734805-6+IR,1440,49,1602,169,both,0.0714653558052434
AT4G10730-AT4G24100,7-8,6-7,+IR,7,156,7,205,5,241,6,57,7,47,4,62,IR,AT4G10730,AT4G24100,AT4G10730-AT4G241007-8+IR,602,19,166,17,both,0.0708481767601969
AT1G48480-AT3G17840,1-2,1-2,+IR,14,298,4,230,10,702,8,70,5,81,20,202,IR,AT1G48480,AT3G17840,AT1G48480-AT3G178401-2+IR,1230,28,353,33,both,0.0707201916211797
AT1G21380-AT1G76970,5-6,5-6,+IR,1,285,6,290,12,518,9,61,2,53,5,69,IR,AT1G21380,AT1G76970,AT1G21380-AT1G769705-6+IR,1093,19,183,16,both,0.0700483454071863
AT1G50140-AT3G19740,20-21,20-21,+IR,23,180,9,137,14,269,1,184,1,123,3,269,IR,AT1G50140,AT3G19740,AT1G50140-AT3G1974020-21+IR,586,46,576,5,both,0.0698177379598028
AT2G47060-AT3G62220,6-7,6-7,+IR,20,226,15,354,100,347,15,116,9,143,13,228,IR,AT2G47060,AT3G62220,AT2G47060-AT3G622206-7+IR,927,135,487,37,both,0.0696557086182492
AT2G41770-AT3G57420,1-2,1-2,+IR,2,273,1,227,1,415,6,82,3,82,15,163,IR,AT2G41770,AT3G57420,AT2G41770-AT3G574201-2+IR,915,4,327,24,both,0.0690229107133905
AT1G25480-AT1G68600,3-4,3-4,+IR,5,116,16,110,7,149,1,169,1,276,3,430,IR,AT1G25480,AT1G68600,AT1G25480-AT1G686003-4+IR,375,28,875,5,both,0.068952380952381
AT4G05330-AT4G21160,7-8,7-8,+IR,8,82,7,123,11,139,1,280,1,311,5,449,IR,AT4G05330,AT4G21160,AT4G05330-AT4G211607-8+IR,344,26,1040,7,both,0.068850626118068
AT1G21380-AT1G76970,4-5,4-5,+IR,2,217,1,261,3,369,2,38,2,50,7,57,IR,AT1G21380,AT1G76970,AT1G21380-AT1G769704-5+IR,847,6,145,11,both,0.0687782436998738
AT3G51370-AT5G66080,4-5,3-4,+IR,5,647,14,632,23,1011,4,27,4,31,2,57,IR,AT3G51370,AT5G66080,AT3G51370-AT5G660804-5+IR,2290,42,115,10,both,0.0686159103854186
AT2G46610-AT3G61860,2-3,2-3,+ALTD,13,159,7,159,22,259,1,534,5,500,2,856,ALTD,AT2G46610,AT3G61860,AT2G46610-AT3G618602-3+ALTD,577,42,1890,8,both,0.0685574903945788
AT1G18460-AT1G73920,7-8,7-8,+IR,4,365,5,308,25,524,36,437,60,675,91,822,IR,AT1G18460,AT1G73920,AT1G18460-AT1G739207-8+IR,1197,34,1934,187,both,0.0682864520833279
AT2G25070-AT4G31860,8-9,9-10,+IR,2,446,1,478,1,682,9,217,12,186,25,248,IR,AT2G25070,AT4G31860,AT2G25070-AT4G318608-9+IR,1606,4,651,46,both,0.0681698622485189
AT4G04210-AT4G22150,3-4,3-4,+IR,15,566,5,441,14,917,12,130,16,116,12,220,IR,AT4G04210,AT4G22150,AT4G04210-AT4G221503-4+IR,1924,34,466,40,both,0.068165392199727
AT1G30490-AT2G34710,1-2,1-2,+IR,3,92,1,68,1,147,8,143,10,98,16,168,IR,AT1G30490,AT2G34710,AT1G30490-AT2G347101-2+IR,307,5,409,34,both,0.0668429394009382
AT1G55680-AT3G13340,8-9,8-9,+IR,36,381,35,439,71,716,31,257,38,279,83,419,IR,AT1G55680,AT3G13340,AT1G55680-AT3G133408-9+IR,1536,142,955,152,both,0.0667143869982548
AT3G09830-AT5G03320,3-4,3-4,+IR,10,52,5,109,12,97,4,92,2,98,6,126,IR,AT3G09830,AT5G03320,AT3G09830-AT5G033203-4+IR,258,27,316,12,both,0.0666764792463939
AT4G18880-AT5G45710,1-2,2-3,+IR,2,58,4,108,13,149,6,57,6,60,15,97,IR,AT4G18880,AT5G45710,AT4G18880-AT5G457101-2+IR,315,19,214,27,both,0.0658507639816051
AT1G04480-AT2G33370,2-3,2-3,+IR,180,2055,70,1298,216,3604,1,1683,2,1014,8,2860,IR,AT1G04480,AT2G33370,AT1G04480-AT2G333702-3+IR,6957,466,5557,11,both,0.0650034095921606
AT2G19620-AT5G56750,9-10,9-10,+IR,2,50,10,60,4,103,25,117,19,261,46,267,IR,AT2G19620,AT5G56750,AT2G19620-AT5G567509-10+IR,213,16,645,90,both,0.0644175128289114
AT3G46590-AT5G59430,7-8,7-8,+IR,29,472,81,538,138,838,62,247,67,408,100,500,IR,AT3G46590,AT5G59430,AT3G46590-AT5G594307-8+IR,1848,248,1155,229,both,0.0640692640692641
AT3G02880-AT5G16590,1-2,1-2,+IR,1,252,6,299,9,546,20,208,18,256,35,466,IR,AT3G02880,AT5G16590,AT3G02880-AT5G165901-2+IR,1097,16,930,73,both,0.0639093912037718
AT2G25610-AT4G32530,2-3,2-3,+IR,1,788,1,591,4,1421,45,867,60,852,107,1498,IR,AT2G25610,AT4G32530,AT2G25610-AT4G325302-3+IR,2800,6,3217,212,both,0.0637570496025578
AT3G02460-AT5G15930,5-6,5-6,-ALTA,1,112,4,110,4,186,14,70,5,80,7,155,ALTA,AT3G02460,AT5G15930,AT3G02460-AT5G159305-6-ALTA,408,9,305,26,both,0.0631870781099325
AT1G48260-AT3G17510,6-7,6-7,+IR,5,57,1,80,7,61,8,1405,2,2291,6,2585,IR,AT1G48260,AT3G17510,AT1G48260-AT3G175106-7+IR,198,13,6281,16,both,0.0631092005873092
AT4G26080-AT5G57050,3-4,3-4,+IR,32,356,15,611,39,889,11,98,6,135,24,142,IR,AT4G26080,AT5G57050,AT4G26080-AT5G570503-4+IR,1856,86,375,41,both,0.0629971264367816
AT3G06330-AT5G18760,7-8,7-8,+IR,8,224,12,200,49,386,5,153,1,159,7,267,IR,AT3G06330,AT5G18760,AT3G06330-AT5G187607-8+IR,810,69,579,13,both,0.0627326808673959
AT2G47650-AT3G62830,1-2,1-2,+IR,19,113,13,159,24,284,1,160,4,139,16,250,IR,AT2G47650,AT3G62830,AT2G47650-AT3G628301-2+IR,556,56,549,21,both,0.0624680583402131
AT1G01820-AT2G45740,4-5,3-4,+IR,20,441,39,529,52,774,1,1691,3,1635,4,2553,IR,AT1G01820,AT2G45740,AT1G01820-AT2G457404-5+IR,1744,111,5879,8,both,0.0622860133487097
AT3G07010-AT5G48900,2-3,2-3,+IR,50,323,32,400,69,669,26,341,16,435,32,812,IR,AT3G07010,AT5G48900,AT3G07010-AT5G489002-3+IR,1392,151,1588,74,both,0.0618775152725904
AT3G05290-AT5G27520,4-5,4-5,+IR,1,157,2,193,3,309,1,72,28,392,13,129,IR,AT3G05290,AT5G27520,AT3G05290-AT5G275204-5+IR,659,6,593,42,both,0.0617216028168798
AT1G21440-AT1G77060,2-3,2-3,+IR,53,504,42,434,94,673,22,415,40,509,33,776,IR,AT1G21440,AT1G77060,AT1G21440-AT1G770602-3+IR,1611,189,1700,95,both,0.0614360828130135
AT1G01610-AT4G00400,2-3,2-3,+IR,29,282,12,290,40,522,3,333,7,399,8,686,IR,AT1G01610,AT4G00400,AT1G01610-AT4G004002-3+IR,1094,81,1418,18,both,0.0613462842585406
AT1G12820-AT3G26810,3-4,2-3,+IR,15,294,6,289,25,596,25,184,14,208,37,367,IR,AT1G12820,AT3G26810,AT1G12820-AT3G268103-4+IR,1179,46,759,76,both,0.0611156369536721
AT2G37520-AT3G53680,16-17,16-17,+IR,3,203,1,186,2,296,13,178,3,144,23,251,IR,AT2G37520,AT3G53680,AT2G37520-AT3G5368016-17+IR,685,6,573,39,both,0.0593037031375397
AT5G08190-AT5G23090,5-6,4-5,+IR,18,152,6,166,17,256,2,124,2,101,1,177,IR,AT5G08190,AT5G23090,AT5G08190-AT5G230905-6+IR,574,41,402,5,both,0.0589907604832978
AT1G29250-AT2G34160,1-2,1-2,+IR,5,807,2,400,5,1218,12,263,14,226,35,466,IR,AT1G29250,AT2G34160,AT1G29250-AT2G341601-2+IR,2425,12,955,61,both,0.0589258919414908
AT1G33990-AT4G09900,2-3,2-3,+IR,1,634,3,685,6,1030,16,286,8,295,45,517,IR,AT1G33990,AT4G09900,AT1G33990-AT4G099002-3+IR,2349,10,1098,69,both,0.0585843993607325
AT1G14370-AT2G02800,1-2,1-2,+IR,1,44,14,51,5,79,8,219,19,230,19,365,IR,AT1G14370,AT2G02800,AT1G14370-AT2G028001-2+IR,174,20,814,46,both,0.0584314722245757
AT5G08300-AT5G23250,4-5,4-5,+IR,1,690,2,400,2,986,29,261,9,167,19,509,IR,AT5G08300,AT5G23250,AT5G08300-AT5G232504-5+IR,2076,5,937,57,both,0.0584239661281135
AT1G15030-AT2G01260,3-4,3-4,+IR,68,230,38,218,94,386,43,215,17,141,59,298,IR,AT1G15030,AT2G01260,AT1G15030-AT2G012603-4+IR,834,200,654,119,both,0.0578509669328757
AT3G55630-AT5G05980,11-12,12-13,+IR,35,439,13,327,55,558,25,146,13,108,26,219,IR,AT3G55630,AT5G05980,AT3G55630-AT5G0598011-12+IR,1324,103,473,64,both,0.0575119919776703
AT1G69370-AT3G29200,5-6,5-6,+IR,2,125,15,216,22,260,1,303,2,279,6,612,IR,AT1G69370,AT3G29200,AT1G69370-AT3G292005-6+IR,601,39,1194,9,both,0.0573541584795859
AT2G26190-AT4G33050,3-4,3-4,+IR,3,121,2,307,13,262,5,95,3,186,28,151,IR,AT2G26190,AT4G33050,AT2G26190-AT4G330503-4+IR,690,18,432,36,both,0.0572463768115942
AT1G26690-AT1G69460,3-4,3-4,+IR,9,93,9,88,12,124,31,488,15,495,28,795,IR,AT1G26690,AT1G69460,AT1G26690-AT1G694603-4+IR,305,30,1778,74,both,0.0567408582123956
AT3G24120-AT4G13640,4-5,4-5,+IR,2,197,5,265,1,473,23,181,12,351,34,532,IR,AT3G24120,AT4G13640,AT3G24120-AT4G136404-5+IR,935,8,1064,69,both,0.0562934743275301
AT2G21340-AT4G39030,1-2,1-2,+IR,2,375,6,425,11,671,2,16,1,16,1,26,IR,AT2G21340,AT4G39030,AT2G21340-AT4G390301-2+IR,1471,19,58,4,both,0.0560491338287348
AT4G17640-AT5G47080,4-5,4-5,+IR,63,226,34,236,54,398,11,159,17,123,33,228,IR,AT4G17640,AT5G47080,AT4G17640-AT5G470804-5+IR,860,151,510,61,both,0.0559735522115823
AT2G36390-AT5G03650,3-4,3-4,+IR,8,160,6,117,17,256,4,949,2,915,2,1559,IR,AT2G36390,AT5G03650,AT2G36390-AT5G036503-4+IR,533,31,3423,8,both,0.0558242196727907
AT3G03250-AT5G17310,4-5,4-5,+IR,8,935,6,669,8,1320,38,452,15,328,33,580,IR,AT3G03250,AT5G17310,AT3G03250-AT5G173104-5+IR,2924,22,1360,86,both,0.0557113543091655
AT2G25180-AT4G31920,1-2,1-2,+IR,3,84,6,88,14,149,1,164,2,104,5,204,IR,AT2G25180,AT4G31920,AT2G25180-AT4G319201-2+IR,321,23,472,8,both,0.0547019378003062
AT1G19650-AT1G75370,7-8,7-8,-ALTA,12,149,13,161,20,272,3,262,10,249,8,383,ALTA,AT1G19650,AT1G75370,AT1G19650-AT1G753707-8-ALTA,582,45,894,21,both,0.0538296547429599
AT1G51590-AT3G21160,5-6,5-6,+ALTD,3,135,13,120,15,196,6,76,9,66,16,111,ALTD,AT1G51590,AT3G21160,AT1G51590-AT3G211605-6+ALTD,451,31,253,31,both,0.0537935023619011
AT2G25480-AT4G32330,8-9,8-9,+IR,9,161,7,133,27,285,20,930,14,837,31,1384,IR,AT2G25480,AT4G32330,AT2G25480-AT4G323308-9+IR,579,43,3151,65,both,0.0536376038749658
AT1G45000-AT5G43010,7-8,7-8,+IR,42,544,20,412,55,835,3,189,2,209,3,284,IR,AT1G45000,AT5G43010,AT1G45000-AT5G430107-8+IR,1791,117,682,8,both,0.0535964278872368
AT2G26190-AT4G33050,6-7,5-6,+IR,3,159,6,467,54,413,6,146,16,231,51,263,IR,AT2G26190,AT4G33050,AT2G26190-AT4G330506-7+IR,1039,63,640,73,both,0.0534272738209817
AT1G16890-AT1G78870,3-4,3-4,+IR,8,828,2,804,16,1398,49,610,34,639,62,1093,IR,AT1G16890,AT1G78870,AT1G16890-AT1G788703-4+IR,3030,26,2342,145,both,0.0533320368757627
AT5G09410-AT5G64220,14-15,12-13,+IR,4,302,5,324,10,496,9,111,3,85,12,146,IR,AT5G09410,AT5G64220,AT5G09410-AT5G6422014-15+IR,1122,19,342,24,both,0.0532413922506802
AT1G53280-AT3G14990,5-6,5-6,+IR,1,298,8,285,10,513,16,529,51,651,70,788,IR,AT1G53280,AT3G14990,AT1G53280-AT3G149905-6+IR,1096,19,1968,137,both,0.0522780547148537
AT1G13270-AT3G25740,7-8,7-8,+IR,8,302,3,311,6,607,8,216,15,128,18,277,IR,AT1G13270,AT3G25740,AT1G13270-AT3G257407-8+IR,1220,17,621,41,both,0.0520881180539057
AT4G04210-AT4G22150,1-2,1-2,+IR,2,723,2,601,2,1335,3,259,14,272,37,464,IR,AT4G04210,AT4G22150,AT4G04210-AT4G221501-2+IR,2659,6,995,54,both,0.0520148693826409
AT2G46260-AT3G61600,5-6,5-6,+IR,2,134,5,238,4,271,21,358,26,376,40,531,IR,AT2G46260,AT3G61600,AT2G46260-AT3G616005-6+IR,643,11,1265,87,both,0.0516673940705315
AT3G12320-AT5G06980,5-6,5-6,+IR,76,879,19,539,95,1444,15,978,19,713,15,1603,IR,AT3G12320,AT5G06980,AT3G12320-AT5G069805-6+IR,2862,190,3294,49,both,0.0515116105898661
AT1G48490-AT3G17850,12-13,11-12,+IR,16,65,6,97,9,173,27,238,47,256,50,368,IR,AT1G48490,AT3G17850,AT1G48490-AT3G1785012-13+IR,335,31,862,124,both,0.0513141946878138
AT3G01520-AT5G14680,1-2,1-2,+IR,39,622,31,734,48,1156,17,227,28,227,42,432,IR,AT3G01520,AT5G14680,AT3G01520-AT5G146801-2+IR,2512,118,886,87,both,0.0512196086325143
AT2G25670-AT4G32610,2-3,1-2,+IR,9,879,10,707,30,1841,14,216,9,193,33,448,IR,AT2G25670,AT4G32610,AT2G25670-AT4G326102-3+IR,3427,49,857,56,both,0.0510460040198315
AT2G22330-AT4G39950,1-2,1-2,+IR,119,766,105,845,225,1077,37,350,32,231,65,568,IR,AT2G22330,AT4G39950,AT2G22330-AT4G399501-2+IR,2688,449,1149,134,both,0.0504155399104812
AT2G25310-AT4G32130,3-4,3-4,+IR,24,298,10,348,18,554,23,235,11,257,51,416,IR,AT2G25310,AT4G32130,AT2G25310-AT4G321303-4+IR,1200,52,908,85,both,0.0502790014684288
AT2G40410-AT3G56170,7-8,8-9,+IR,17,271,25,298,31,445,2,82,3,94,2,146,IR,AT2G40410,AT3G56170,AT2G40410-AT3G561707-8+IR,1014,73,322,7,both,0.0502529800188663
AT2G22830-AT4G37760,5-6,5-6,+IR,1,49,4,63,6,81,10,998,4,959,11,1469,IR,AT2G22830,AT4G37760,AT2G22830-AT4G377605-6+IR,193,11,3426,25,both,0.0496976791315421
AT1G10430-AT1G59830,5-6,5-6,+IR,15,194,10,133,12,273,1,292,5,425,11,637,IR,AT1G10430,AT1G59830,AT1G10430-AT1G598305-6+IR,600,37,1354,17,both,0.0491112752338749
AT2G24060-AT4G30690,4-5,4-5,+IR,2,1724,3,1188,22,2805,57,989,64,1349,105,1892,IR,AT2G24060,AT4G30690,AT2G24060-AT4G306904-5+IR,5717,27,4230,226,both,0.0487051392905155
AT1G52190-AT3G16180,2-3,2-3,+IR,6,279,15,419,22,478,2,39,2,22,4,33,IR,AT1G52190,AT3G16180,AT1G52190-AT3G161802-3+IR,1176,43,94,8,both,0.0485417571283833
AT1G06130-AT2G31350,6-7,6-7,+IR,4,289,1,287,7,439,7,165,6,168,20,217,IR,AT1G06130,AT2G31350,AT1G06130-AT2G313506-7+IR,1015,12,550,33,both,0.0481773399014778
AT1G01440-AT4G01090,3-4,3-4,+IR,6,109,9,148,23,203,2,112,6,162,10,236,IR,AT1G01440,AT4G01090,AT1G01440-AT4G010903-4+IR,460,38,510,18,both,0.0473145780051151
AT4G26480-AT5G56140,3-4,3-4,+IR,5,347,7,219,12,487,23,261,14,286,30,410,IR,AT4G26480,AT5G56140,AT4G26480-AT5G561403-4+IR,1053,24,957,67,both,0.0472184265287714
AT1G14910-AT2G01600,14-15,14-15,+IR,2,95,2,101,6,186,19,273,12,242,35,387,IR,AT1G14910,AT2G01600,AT1G14910-AT2G0160014-15+IR,382,10,902,66,both,0.0469927212361129
AT5G09900-AT5G64760,5-6,5-6,-ALTA,5,495,1,505,2,779,4,81,3,69,7,123,ALTA,AT5G09900,AT5G64760,AT5G09900-AT5G647605-6-ALTA,1779,8,273,14,both,0.0467851429065594
AT1G01740-AT4G00710,9-10,10-11,+IR,2,46,4,47,6,78,1,165,4,169,10,304,IR,AT1G01740,AT4G00710,AT1G01740-AT4G007109-10+IR,171,12,638,15,both,0.0466644668096574
AT1G53910-AT3G14230,1-2,1-2,+IR,11,444,46,465,63,682,7,304,8,259,14,445,IR,AT1G53910,AT3G14230,AT1G53910-AT3G142301-2+IR,1591,120,1008,29,both,0.0466544202009318
AT1G01540-AT4G01330,5-6,5-6,+IR,51,560,44,555,97,1002,14,450,47,858,37,915,IR,AT1G01540,AT4G01330,AT1G01540-AT4G013305-6+IR,2117,192,2223,98,both,0.0466098084376184
AT2G21320-AT4G38960,2-3,4-5,+IR,16,381,1,217,20,545,12,79,1,53,10,160,IR,AT2G21320,AT4G38960,AT2G21320-AT4G389602-3+IR,1143,37,292,23,both,0.0463961696568751
AT2G20230-AT4G28770,2-3,3-4,+IR,25,896,9,991,15,1571,20,206,7,219,19,337,IR,AT2G20230,AT4G28770,AT2G20230-AT4G287702-3+IR,3458,49,762,46,both,0.0461974135824115
AT2G43810-AT3G59810,3-4,2-3,+IR,16,273,18,217,28,504,9,355,4,359,10,695,IR,AT2G43810,AT3G59810,AT2G43810-AT3G598103-4+IR,994,62,1409,23,both,0.0460506116900123
AT1G06130-AT2G31350,3-4,3-4,-ALTD,8,158,8,165,10,252,22,171,22,217,18,293,ALTD,AT1G06130,AT2G31350,AT1G06130-AT2G313503-4-ALTD,575,26,681,62,both,0.0458251931303071
AT1G63800-AT5G41340,3-4,3-4,+IR,17,366,22,485,43,616,2,242,4,280,3,367,IR,AT1G63800,AT5G41340,AT1G63800-AT5G413403-4+IR,1467,82,889,9,both,0.0457726526515474
AT3G22440-AT4G14900,2-3,2-3,+IR,10,785,7,894,16,1328,10,114,6,133,8,176,IR,AT3G22440,AT4G14900,AT3G22440-AT4G149002-3+IR,3007,33,423,24,both,0.0457631955696755
AT1G04440-AT5G43320,13-14,13-14,+IR,21,390,16,405,15,677,39,485,39,492,72,876,IR,AT1G04440,AT5G43320,AT1G04440-AT5G4332013-14+IR,1472,52,1853,150,both,0.0456237241605857
AT1G54220-AT3G13930,14-15,15-16,+IR,13,210,11,185,12,373,1,937,2,750,2,1587,IR,AT1G54220,AT3G13930,AT1G54220-AT3G1393014-15+IR,768,36,3274,5,both,0.0453478161270617
AT2G22800-AT4G37790,2-3,2-3,+IR,13,76,2,106,12,184,13,313,8,384,16,585,IR,AT2G22800,AT4G37790,AT2G22800-AT4G377902-3+IR,366,27,1282,37,both,0.0449093373571008
AT2G20580-AT4G28470,19-20,19-20,+IR,7,542,7,437,11,725,11,99,1,103,10,169,IR,AT2G20580,AT4G28470,AT2G20580-AT4G2847019-20+IR,1704,25,371,22,both,0.0446278298723157
AT1G15730-AT1G80480,6-7,6-7,+IR,37,570,39,599,45,1188,3,438,5,478,5,943,IR,AT1G15730,AT1G80480,AT1G15730-AT1G804806-7+IR,2357,121,1859,13,both,0.0443434376400011
AT2G22190-AT4G39770,2-3,2-3,+IR,11,186,5,70,17,285,4,288,1,219,11,448,IR,AT2G22190,AT4G39770,AT2G22190-AT4G397702-3+IR,541,33,955,16,both,0.0442442248695938
AT4G04890-AT4G21750,11-12,10-11,+IR,32,457,18,413,57,752,8,440,5,415,23,791,IR,AT4G04890,AT4G21750,AT4G04890-AT4G2175011-12+IR,1622,107,1646,36,both,0.0440967378976497
AT1G55510-AT3G13450,8-9,8-9,+IR,1,37,3,64,1,125,6,87,20,218,8,211,IR,AT1G55510,AT3G13450,AT1G55510-AT3G134508-9+IR,226,5,516,34,both,0.0437675790629073
AT3G23210-AT4G14410,4-5,4-5,+IR,15,119,3,108,9,211,17,362,2,428,8,664,IR,AT3G23210,AT4G14410,AT3G23210-AT4G144104-5+IR,438,27,1454,27,both,0.0430743720676075
AT2G23420-AT4G36940,14-15,14-15,+IR,32,269,10,316,26,451,7,220,2,175,7,311,IR,AT2G23420,AT4G36940,AT2G23420-AT4G3694014-15+IR,1036,68,706,16,both,0.042974176118652
AT3G50500-AT5G66880,7-8,7-8,+IR,61,553,49,715,68,846,6,183,10,339,19,325,IR,AT3G50500,AT5G66880,AT3G50500-AT5G668807-8+IR,2114,178,847,35,both,0.0428782535946895
AT2G26190-AT4G33050,8-9,7-8,+IR,17,221,11,708,106,748,1,144,2,215,21,288,IR,AT2G26190,AT4G33050,AT2G26190-AT4G330508-9+IR,1677,134,647,24,both,0.0428103102341987
AT2G46380-AT3G61670,2-3,3-4,+IR,4,36,1,34,3,53,4,110,1,87,4,206,IR,AT2G46380,AT3G61670,AT2G46380-AT3G616702-3+IR,123,8,403,9,both,0.0427081442030301
AT1G32210-AT2G35520,4-5,4-5,+IR,14,322,19,338,28,612,1,145,1,152,1,263,IR,AT1G32210,AT2G35520,AT1G32210-AT2G355204-5+IR,1272,61,560,3,both,0.0425988319856244
AT1G51950-AT3G16500,3-4,3-4,+IR,19,244,27,285,35,461,29,231,23,170,35,299,IR,AT1G51950,AT3G16500,AT1G51950-AT3G165003-4+IR,990,81,700,87,both,0.0424675324675325
AT2G42500-AT3G58500,9-10,9-10,+IR,12,274,9,298,27,445,2,467,3,462,3,753,IR,AT2G42500,AT3G58500,AT2G42500-AT3G585009-10+IR,1017,48,1682,8,both,0.0424413975496231
AT1G10940-AT1G60940,7-8,6-7,+IR,3,507,3,352,1,720,30,396,15,412,28,751,IR,AT1G10940,AT1G60940,AT1G10940-AT1G609407-8+IR,1579,7,1559,73,both,0.0423917021880754
AT4G25500-AT5G52040,2-3,2-3,+ALTA,63,563,84,797,101,1175,70,1025,47,1080,105,1895,ALTA,AT4G25500,AT5G52040,AT4G25500-AT5G520402-3+ALTA,2535,248,4000,222,both,0.0423303747534517
AT1G34470-AT4G09640,2-3,2-3,+IR,17,154,4,85,4,180,2,110,3,121,2,170,IR,AT1G34470,AT4G09640,AT1G34470-AT4G096402-3+IR,419,25,401,7,both,0.042209512019474
AT2G24100-AT4G30780,5-6,5-6,+IR,1,90,2,58,7,108,11,127,11,113,13,191,IR,AT2G24100,AT4G30780,AT2G24100-AT4G307805-6+IR,256,10,431,35,both,0.0421439965197216
AT1G50740-AT3G20510,1-2,1-2,+IR,2,130,12,235,29,267,4,293,8,183,9,333,IR,AT1G50740,AT3G20510,AT1G50740-AT3G205101-2+IR,632,43,809,21,both,0.0420800018776111
AT1G51950-AT3G16500,2-3,2-3,+IR,1,315,3,308,1,559,5,179,6,186,20,309,IR,AT1G51950,AT3G16500,AT1G51950-AT3G165002-3+IR,1182,5,674,31,both,0.0417639468385827
AT1G50370-AT3G19980,9-10,9-10,+IR,30,336,34,256,69,547,15,235,12,181,32,366,IR,AT1G50370,AT3G19980,AT1G50370-AT3G199809-10+IR,1139,133,782,59,both,0.0413215253654999
AT1G25520-AT1G68650,8-9,8-9,+IR,4,321,1,205,4,404,5,62,4,50,4,147,IR,AT1G25520,AT1G68650,AT1G25520-AT1G686508-9+IR,930,9,259,13,both,0.0405156308382115
AT5G08570-AT5G63680,2-3,2-3,+IR,53,767,8,735,150,1333,4,161,3,128,11,235,IR,AT5G08570,AT5G63680,AT5G08570-AT5G636802-3+IR,2835,211,524,18,both,0.0400756627219731
AT3G05030-AT5G27150,2-3,2-3,+IR,12,193,8,217,14,334,4,411,3,365,1,575,IR,AT3G05030,AT5G27150,AT3G05030-AT5G271502-3+IR,744,34,1351,8,both,0.0397773851308867
AT2G37520-AT3G53680,18-19,18-19,+IR,2,230,4,162,1,274,1,112,6,102,13,185,IR,AT2G37520,AT3G53680,AT2G37520-AT3G5368018-19+IR,666,7,399,20,both,0.0396148027726975
AT1G48260-AT3G17510,1-2,1-2,+IR,2,24,2,40,1,52,6,964,3,1537,9,1800,IR,AT1G48260,AT3G17510,AT1G48260-AT3G175101-2+IR,116,5,4301,18,both,0.0389183750370804
AT1G45688-AT5G42860,1-2,1-2,+IR,6,620,10,719,11,1199,1,18,2,35,2,48,IR,AT1G45688,AT5G42860,AT1G45688-AT5G428601-2+IR,2538,27,101,5,both,0.0388666526227091
AT2G41560-AT3G57330,6-7,6-7,+IR,31,938,68,1008,102,1386,12,309,7,281,6,545,IR,AT2G41560,AT3G57330,AT2G41560-AT3G573306-7+IR,3332,201,1135,25,both,0.0382976979337991
AT1G06080-AT2G31360,4-5,4-5,+IR,3,47,9,88,24,153,191,1112,85,1063,122,2406,IR,AT1G06080,AT2G31360,AT1G06080-AT2G313604-5+IR,288,36,4581,398,both,0.0381194062431783
AT1G20540-AT1G76260,5-6,5-6,+IR,4,161,1,183,8,289,5,47,1,28,2,62,IR,AT1G20540,AT1G76260,AT1G20540-AT1G762605-6+IR,633,13,137,8,both,0.037857035781414
AT1G14700-AT2G01890,3-4,3-4,+IR,11,391,3,355,7,586,1,139,2,111,23,237,IR,AT1G14700,AT2G01890,AT1G14700-AT2G018903-4+IR,1332,21,487,26,both,0.0376223245833102
AT2G22360-AT4G39960,5-6,5-6,+IR,17,574,7,245,27,820,61,770,35,416,72,1261,IR,AT2G22360,AT4G39960,AT2G22360-AT4G399605-6+IR,1639,51,2447,168,both,0.0375389620541196
AT2G36410-AT3G52920,2-3,2-3,+IR,18,284,30,428,16,716,10,620,1,708,11,1426,IR,AT2G36410,AT3G52920,AT2G36410-AT3G529202-3+IR,1428,64,2754,22,both,0.0368295466334682
AT3G43220-AT5G20840,4-5,4-5,+IR,8,191,6,151,12,245,2,222,2,237,2,340,IR,AT3G43220,AT5G20840,AT3G43220-AT5G208404-5+IR,587,26,799,6,both,0.0367836285987808
